welcome_key.keys,welcome_key.rt,welcome_key.duration,participant,date,expName,psychopyVersion,OS,frameRate,ins1_key.keys,ins1_key.rt,ins1_key.duration,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fish_key_2.corr,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,trial,fish1_p,fish2_p,fish3_p,fish4_p,fish5_p,pond_p,pond_p2,pond_p3,ExpStart_key.keys,ExpStart_key.rt,ExpStart_key.duration,block number,block assignment,fish_key_button.keys,fish_key_button.rt,fish_key_button.duration,fish_key.corr,fish_interval,key_resp_time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fish1,fish2,fish3,fish4,fish5,pond,pond2,pond3
space,2.8344,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,space,1.8583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,left,2.903,,1,0,0,0,0,1,1,stimuli/bead_b.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,0,1,left,,,,,,,,,,,,,,,,,,,,,,,,
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,left,1.4189,,1,0,1,1,1,1,2,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,0,1,left,,,,,,,,,,,,,,,,,,,,,,,,
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,left,1.2965,,1,0,2,2,2,1,3,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/blank.jpg,stimuli/blank.jpg,0,1,left,,,,,,,,,,,,,,,,,,,,,,,,
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,left,0.5861,,1,0,3,3,3,1,4,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/blank.jpg,0,1,left,,,,,,,,,,,,,,,,,,,,,,,,
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,left,0.485,,1,0,4,4,4,1,5,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,0,1,left,,,,,,,,,,,,,,,,,,,,,,,,
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,left,1.4875,,1,0,5,5,5,1,6,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,0,1,left,,,,,,,,,,,,,,,,,,,,,,,,
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,left,0.9022,,1,0,6,6,6,1,7,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,0,1,left,,,,,,,,,,,,,,,,,,,,,,,,
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,up,1.4202,,1,0,7,7,7,1,8,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,1,2,up,,,,,,,,,,,,,,,,,,,,,,,,
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,up,0.5339,,1,0,8,8,8,1,9,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,1,2,up,,,,,,,,,,,,,,,,,,,,,,,,
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,up,0.352,,1,0,9,9,9,1,10,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,1,2,up,,,,,,,,,,,,,,,,,,,,,,,,
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,up,0.4863,,1,0,10,10,10,1,11,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,1,2,up,,,,,,,,,,,,,,,,,,,,,,,,
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,up,0.3853,,1,0,11,11,11,1,12,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,1,2,up,,,,,,,,,,,,,,,,,,,,,,,,
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,up,0.9848,,1,0,12,12,12,1,13,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,1,2,up,,,,,,,,,,,,,,,,,,,,,,,,
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,up,0.485,,1,0,13,13,13,1,14,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,1,2,up,,,,,,,,,,,,,,,,,,,,,,,,
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,up,0.2838,,1,0,14,14,14,1,15,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,1,2,up,,,,,,,,,,,,,,,,,,,,,,,,
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,right,1.1036,,1,0,0,0,0,1,1,stimuli/bead_g.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,2,3,right,,,,,,,,,,,,,,,,,,,,,,,,
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,right,0.7024,,1,0,1,1,1,1,2,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,2,3,right,,,,,,,,,,,,,,,,,,,,,,,,
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,right,0.3,,1,0,2,2,2,1,3,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/blank.jpg,stimuli/blank.jpg,2,3,right,,,,,,,,,,,,,,,,,,,,,,,,
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,right,1.3372,,1,0,3,3,3,1,4,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/blank.jpg,2,3,right,,,,,,,,,,,,,,,,,,,,,,,,
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,right,0.8345,,1,0,4,4,4,1,5,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,2,3,right,,,,,,,,,,,,,,,,,,,,,,,,
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,right,0.3855,,1,0,5,5,5,1,6,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,2,3,right,,,,,,,,,,,,,,,,,,,,,,,,
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,right,0.402,,1,0,6,6,6,1,7,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,2,3,right,,,,,,,,,,,,,,,,,,,,,,,,
