welcome_key_keys,welcome_key_rt,welcome_key_duration,prolific_id,path_id,date,expName,psychopyVersion,OS,frameRate,ins1_key_keys,ins1_key_rt,ins1_key_duration,practice_trial_started,practice_trial_num,prac_key_resp_keys,prac_key_resp_rt,prac_key_resp_duration,prac_resp_corr,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,trial,fish1_p,fish2_p,fish3_p,fish4_p,fish5_p,pond_p,pond_p2,pond_p3,ExpStart_key_keys,ExpStart_key_rt,ExpStart_key_duration,block number,block assignment,main_trial_started,main_trial_num,trial_resp_keys,trial_resp_rt,trial_resp_duration,main_resp_corr,fish_interval,key_resp_time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fish1,fish2,fish3,fish4,fish5,pond,pond2,pond3
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,394.4968,5,right,0.0873,,1,1.5,396.6133,0,5,5,5,1,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,2,3,right
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,397.1138,6,up,0.028,,0,0.5,398.1599,0,6,6,6,1,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,2,3,right
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,398.6529,7,up,0.2773,,1,1,400.4453,0,7,7,7,1,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,400.9484,8,up,0.096,,1,1,402.5612,0,8,8,8,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,403.058,9,up,0.0145,,1,0.5,404.1086,0,9,9,9,1,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,404.6053,10,right,0.0469,,0,0.5,405.6792,0,10,10,10,1,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,406.1667,11,up,0.0178,,1,0.5,407.2011,0,11,11,11,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,407.6931,12,up,0.1051,,1,1.5,409.8272,0,12,12,12,1,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,410.3276,13,up,0.338,,1,1,412.1822,0,13,13,13,1,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,412.6795,14,up,0.2108,,1,0.5,413.9104,0,14,14,14,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,1,,,,,,,,,,,,7,1condition/mainTrials3.xlsx,419.4216,0,up,0.1233,,1,1,421.0659,0,0,0,0,1,stimuli/bead_y.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,421.5598,1,up,0.193,,1,1,423.2817,0,1,1,1,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,423.7805,2,up,0.211,,1,0.5,425.0021,0,2,2,2,1,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/blank.jpg,stimuli/blank.jpg,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,425.4937,3,up,0.0701,,1,0.5,426.5838,0,3,3,3,1,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/blank.jpg,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,427.0733,4,up,0.2323,,1,1,428.8219,0,4,4,4,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,429.3176,5,up,0.1823,,1,1.5,431.5148,0,5,5,5,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,432.012,6,up,0.1374,,1,0.5,433.1663,0,6,6,6,1,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,433.6588,7,up,0.0163,,1,1.5,435.6894,0,7,7,7,1,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,436.1942,8,up,0.1529,,1,0.5,437.372,0,8,8,8,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,437.866,9,up,0.0584,,1,1.5,439.9514,0,9,9,9,1,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,440.4413,10,up,0.0887,,1,0.5,441.5468,0,10,10,10,1,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,442.0398,11,up,0.0704,,1,1,443.633,0,11,11,11,1,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,444.1302,12,up,0.1141,,1,1,445.7624,0,12,12,12,1,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,446.25,13,up,0.004,,1,1,447.7946,0,13,13,13,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,448.2884,14,up,0.1004,,1,1.5,450.3968,0,14,14,14,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,1,2,up
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,1,,,,,,,,,,,,8,1condition/mainTrials9.xlsx,455.9116,0,right,0.1292,,1,1,457.5637,0,0,0,0,1,stimuli/bead_g.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,2,3,right
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,458.0521,1,right,0.245,,1,0.5,459.3152,0,1,1,1,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,2,3,right
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,459.8159,2,right,0.0555,,1,1,461.3853,0,2,2,2,1,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/blank.jpg,stimuli/blank.jpg,2,3,right
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,461.8776,3,right,0.4378,,1,1,463.834,0,3,3,3,1,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/blank.jpg,2,3,right
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,464.3343,4,right,0.2478,,1,0.5,465.5895,0,4,4,4,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,2,3,right
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,466.0871,5,right,0.5347,,1,1,468.1511,0,5,5,5,1,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,2,3,right
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,468.6475,6,right,0.2628,,1,1.5,470.9298,0,6,6,6,1,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,2,3,right
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,471.4315,7,right,0.0799,,1,1.5,473.5251,0,7,7,7,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,2,3,right
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,474.0225,8,right,0.2826,,0,1,475.8252,0,8,8,8,1,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,0,1,left
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,476.3268,9,right,0.0045,,0,1,477.8652,0,9,9,9,1,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,0,1,left
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,478.354,10,right,0.0492,,0,0.5,479.4187,0,10,10,10,1,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,0,1,left
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,479.9075,11,left,0.1157,,1,1,481.5326,0,11,11,11,1,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,0,1,left
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,482.0244,12,left,0.0935,,1,0.5,483.1401,0,12,12,12,1,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,0,1,left
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,483.6208,13,left,0.3946,,1,1,485.5291,0,13,13,13,1,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,0,1,left
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,486.0292,14,left,0.0006,,1,1.5,488.0671,0,14,14,14,1,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,0,1,left
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,1,,,,,,,,,,,,9,1condition/mainTrials5.xlsx,493.5781,0,left,0.1889,,1,1,495.2758,0,0,0,0,1,stimuli/bead_b.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,0,1,left
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,495.7921,1,left,0.1045,,1,1,497.4203,0,1,1,1,1,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,0,1,left
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,497.9089,2,left,0.0734,,1,1,499.5025,0,2,2,2,1,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/blank.jpg,stimuli/blank.jpg,0,1,left
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,499.9916,3,left,0.1355,,1,1.5,502.1502,0,3,3,3,1,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/blank.jpg,0,1,left
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,502.6513,4,left,0.0675,,1,1,504.2455,0,4,4,4,1,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,0,1,left
,,,,A,2024-04-29_20h57.54.456,Fish Game,2023.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,504.7364,5,left,0.0313,,0,1.5,506.7788,0,5,5,5,1,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,2,3,right
