welcome_key_keys,welcome_key_rt,welcome_key_duration,prolific_id,path_id,date,expName,psychopyVersion,OS,frameRate,ins1_key_keys,ins1_key_rt,ins1_key_duration,practice_trial_started,practice_trial_num,prac_key_resp_keys,prac_key_resp_rt,prac_key_resp_duration,prac_resp_corr,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,trial,fish1_p,fish2_p,fish3_p,fish4_p,fish5_p,pond_p,pond_p2,pond_p3,ExpStart_key_keys,ExpStart_key_rt,ExpStart_key_duration,block number,block assignment,main_trial_started,main_trial_num,main_trial_keys,main_trial_rt,main_trial_duration,main_resp_corr,fish_interval,key_resp_time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fish1,fish2,fish3,fish4,fish5,pond,pond2,pond3,block_correct,reward_amount,date_end_task,pracBlock.thisRepN,pracBlock.thisTrialN,pracBlock.thisN,pracBlock.thisIndex,pracBlock.ran,pracBlock.order,pracBlocksFile,prac_trials.order
space,5.1269,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,space,13.1418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,687.7687,0,left,0.5251,,1,0,0,0,0,1,1,stimuli/bead_b.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,0,1,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,690.6279,1,up,0.5776,,0,0,1,1,1,1,2,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,0,1,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,692.5114,2,up,0.611,,0,0,2,2,2,1,3,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/blank.jpg,stimuli/blank.jpg,0,1,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,695.4305,3,up,0.6018,,0,0,3,3,3,1,4,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/blank.jpg,0,1,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,697.8494,4,up,0.5255,,0,0,4,4,4,1,5,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,0,1,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,699.6997,5,up,0.5506,,0,0,5,5,5,1,6,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,0,1,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,702.5701,6,right,0.5991,,0,0,6,6,6,1,7,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,0,1,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,705.5025,7,up,0.5605,,1,0,7,7,7,1,8,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,1,2,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,708.0723,8,up,0.5321,,1,0,8,8,8,1,9,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,1,2,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,710.9222,9,up,0.5498,,1,0,9,9,9,1,10,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,1,2,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,712.807,10,up,0.5679,,1,0,10,10,10,1,11,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,1,2,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,714.7081,11,up,0.5986,,1,0,11,11,11,1,12,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,1,2,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,717.6259,12,up,0.5604,,1,0,12,12,12,1,13,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,1,2,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,719.4872,13,up,0.5869,,1,0,13,13,13,1,14,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,1,2,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,721.3953,14,up,0.5767,,1,0,14,14,14,1,15,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,1,2,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,728.308,0,right,0.7467,,1,0,0,0,0,1,1,stimuli/bead_g.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,2,3,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,730.3659,1,right,0.9673,,1,0,1,1,1,1,2,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,2,3,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,732.651,2,right,0.5115,,1,0,2,2,2,1,3,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/blank.jpg,stimuli/blank.jpg,2,3,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,734.4696,3,right,0.6002,,1,0,3,3,3,1,4,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/blank.jpg,2,3,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,736.9045,4,right,0.5692,,1,0,4,4,4,1,5,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,2,3,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,739.7895,5,right,0.5663,,1,0,5,5,5,1,6,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,2,3,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,742.6743,6,right,0.6262,,1,0,6,6,6,1,7,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,2,3,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,745.609,7,right,0.546,,1,0,7,7,7,1,8,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,2,3,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,748.4622,8,right,0.6442,,0,0,8,8,8,1,9,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,1,2,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,750.9284,9,up,0.5698,,1,0,9,9,9,1,10,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,1,2,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,753.3131,10,up,0.5525,,1,0,10,10,10,1,11,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,1,2,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,755.68,11,up,0.542,,1,0,11,11,11,1,12,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,1,2,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,757.5151,12,up,0.568,,1,0,12,12,12,1,13,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,1,2,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,759.4161,13,up,0.5571,,1,0,13,13,13,1,14,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,1,2,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,762.2844,14,up,0.6354,,1,0,14,14,14,1,15,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,1,2,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,1,,,,,,,,,space,2.0886,,1,1condition/mainTrials1.xlsx,772.369,0,right,0.7344,0.0009,1,0.5,773.6265,0,0,0,0,1,stimuli/bead_g.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,2,3,right,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,774.1241,1,right,0.6181,,1,0.5,775.2586,0,1,1,1,1,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,2,3,right,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,775.759,2,right,0.6233,,1,0.5,776.8931,0,2,2,2,1,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/blank.jpg,stimuli/blank.jpg,2,3,right,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,777.3951,3,right,0.5629,,1,0.5,778.4937,0,3,3,3,1,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/blank.jpg,2,3,right,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,778.9935,4,right,0.5278,,1,1,780.5274,0,4,4,4,1,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,2,3,right,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,781.0282,5,right,0.5182,,1,1,782.5795,0,5,5,5,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,2,3,right,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,783.0789,6,right,0.7302,,1,1.5,785.3144,0,6,6,6,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,2,3,right,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,785.8149,7,right,0.6151,,1,0.5,786.9479,0,7,7,7,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,2,3,right,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,787.4496,8,right,0.5329,,1,1.5,789.5,0,8,8,8,1,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,2,3,right,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,790,9,right,0.8143,,1,1,791.8343,0,9,9,9,1,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,2,3,right,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,792.3346,10,right,0.5005,,1,1,793.8527,0,10,10,10,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,2,3,right,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,794.3543,11,right,0.5037,,1,0.5,795.3857,0,11,11,11,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,2,3,right,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,795.8863,12,right,0.575,,0,1,797.4704,0,12,12,12,1,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,0,1,left,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,797.9716,13,up,0.5808,,0,1,799.5715,0,13,13,13,1,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,0,1,left,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,800.072,14,left,0.531,,1,1.5,802.1236,0,14,14,14,1,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,0,1,left,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,1,,,,,,,,,,,,2,1condition/mainTrials2.xlsx,807.6366,0,up,0.5215,,1,1,809.1736,0,0,0,0,1,stimuli/bead_y.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,1,2,up,[13],,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,809.6728,1,up,0.5645,,1,0.5,810.7612,0,1,1,1,1,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,1,2,up,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,811.2508,2,up,0.734,,1,0.5,812.513,0,2,2,2,1,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/blank.jpg,stimuli/blank.jpg,1,2,up,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,813.0127,3,up,0.7188,,1,1.5,815.248,0,3,3,3,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/blank.jpg,1,2,up,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,815.749,4,up,0.5101,,1,0.5,816.7649,0,4,4,4,1,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,1,2,up,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,817.2674,5,up,0.739,,1,0.5,818.5336,0,5,5,5,1,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,1,2,up,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,819.0344,6,up,0.5538,,0,0.5,820.1067,0,6,6,6,1,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,0,1,left,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,820.6009,7,up,0.5402,,0,1,822.1674,0,7,7,7,1,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,0,1,left,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,822.6688,8,left,0.6079,,1,0.5,823.7863,0,8,8,8,1,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,0,1,left,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,824.287,9,left,0.5427,,1,0.5,825.353,0,9,9,9,1,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,0,1,left,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,825.854,10,left,0.5097,,1,1,827.3704,0,10,10,10,1,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,0,1,left,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,827.872,11,left,0.5467,,1,1,829.4555,0,11,11,11,1,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,0,1,left,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,829.9553,12,left,0.5829,,1,1,831.5567,0,12,12,12,1,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,0,1,left,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,832.057,13,left,0.6022,,1,1,833.6746,0,13,13,13,1,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,0,1,left,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,834.1748,14,left,0.6506,,1,0.5,835.3422,0,14,14,14,1,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,0,1,left,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,1,,,,,,,,,,,,3,1condition/mainTrials3.xlsx,840.853,0,up,0.7447,,1,0.5,842.1122,0,0,0,0,1,stimuli/bead_y.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,1,2,up,"[13,13]",,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,842.6127,1,up,0.5795,,1,1.5,844.6968,0,1,1,1,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,1,2,up,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,845.1981,2,up,0.5103,,1,1.5,847.2155,0,2,2,2,1,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/blank.jpg,stimuli/blank.jpg,1,2,up,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,847.7168,3,up,0.5437,,1,1.5,849.7672,0,3,3,3,1,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/blank.jpg,1,2,up,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,850.2679,4,up,0.5006,,1,1.5,852.2858,0,4,4,4,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,1,2,up,,,,,,,,,,,
,,,,A,2024-05-08_11h18.39.553,Fish Game,2023.1.3,MacIntel,60.97560976,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,852.786,5,up,0.6471,,1,1,854.4523,0,5,5,5,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,1,2,up,,,,,,,,,,,
