welcome_key_keys,welcome_key_rt,welcome_key_duration,prolific_id,path_id,date,expName,psychopyVersion,OS,frameRate,ins1_key_keys,ins1_key_rt,ins1_key_duration,practice_trial_started,practice_trial_num,prac_key_resp_keys,prac_key_resp_rt,prac_key_resp_duration,prac_resp_corr,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,trial,fish1_p,fish2_p,fish3_p,fish4_p,fish5_p,pond_p,pond_p2,pond_p3,ExpStart_key_keys,ExpStart_key_rt,ExpStart_key_duration,block number,block assignment,main_trial_started,main_trial_num,main_trial_keys,fish_interval,key_resp_time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fish1,fish2,fish3,fish4,fish5,pond,pond2,pond3,main_trial_rt,main_trial_duration,main_resp_corr,block_correct,block_correct.length,block_correct_all,reward_amount,date_end_task,pracBlock.thisRepN,pracBlock.thisTrialN,pracBlock.thisN,pracBlock.thisIndex,pracBlock.ran,pracBlock.order,pracBlocksFile,prac_trials.order
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,628.915,3,left,0.5,629.9477,0,3,3,3,1,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/blank.jpg,0,1,left,0.5101,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,630.4375,4,left,0.5,631.5983,0,4,4,4,1,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,0,1,left,0.6348,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,632.0986,5,left,1,633.6662,0,5,5,5,1,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,2,3,right,0.5377,,0,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,634.1656,6,left,1.5,636.3149,0,6,6,6,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,2,2,right,0.6225,,0,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,636.8157,7,right,0.5,638.1332,0,7,7,7,1,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,2,2,right,0.7824,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,638.6346,8,right,0.5,640.2822,0,8,8,8,1,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,2,2,right,1.1268,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,640.7831,9,right,0.5,642.1855,0,9,9,9,1,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,2,2,right,0.8916,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,642.6859,10,right,1,644.5819,0,10,10,10,1,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,2,2,right,0.8769,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,645.0824,11,right,1,646.7826,0,11,11,11,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,2,2,right,0.6666,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,647.2814,12,right,1.5,649.332,0,12,12,12,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,2,3,right,0.5158,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,649.8395,13,right,1.5,651.9976,0,13,13,13,1,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,2,3,right,0.6233,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,652.4993,14,right,0.5,653.6148,0,14,14,14,1,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,2,3,right,0.593,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,1,,,,,,,,,,,,8,1condition/mainTrials7.xlsx,659.1211,0,up,0.5,660.2988,0,0,0,0,1,stimuli/bead_y.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,1,2,up,0.6505,,1,"[6,14,9,15,10,13,13]",,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,660.7992,1,up,1,662.3824,0,1,1,1,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,1,2,up,0.5616,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,662.8788,2,up,1,664.5485,0,2,2,2,1,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/blank.jpg,stimuli/blank.jpg,1,2,up,0.655,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,665.0486,3,up,1.5,667.1653,0,3,3,3,1,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/blank.jpg,1,2,up,0.5854,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,667.6652,4,up,1.5,669.699,0,4,4,4,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,1,2,up,0.525,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,670.2008,5,up,1,671.7846,0,5,5,5,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,1,2,up,0.5503,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,672.2851,6,up,1,673.8644,0,6,6,6,1,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,1,2,up,0.562,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,674.3644,7,up,0.5,675.4311,0,7,7,7,1,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,1,2,up,0.5499,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,675.932,8,up,0.5,677.0986,0,8,8,8,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,1,2,right,0.632,,0,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,677.598,9,up,1.5,679.7147,0,9,9,9,1,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,2,3,right,0.5971,,0,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,680.2145,10,up,1,681.7487,0,10,10,10,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,2,3,right,0.5213,,0,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,682.2477,11,right,1.5,684.3155,0,11,11,11,1,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,2,3,right,0.5493,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,684.8159,12,right,0.5,686.017,0,12,12,12,1,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,2,3,right,0.6845,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,686.5168,13,right,1,688.0511,0,13,13,13,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,2,3,right,0.5248,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,688.5559,14,right,1,690.7981,0,14,14,14,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,2,3,right,1.2207,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,1,,,,,,,,,,,,9,1condition/mainTrials9.xlsx,696.3043,0,right,1,697.9659,0,0,0,0,1,stimuli/bead_g.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,2,3,right,0.6478,,1,"[6,14,9,15,10,13,13,12]",,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,698.4661,1,right,1.5,700.5339,0,1,1,1,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,2,3,right,0.5525,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,701.0338,2,right,1.5,703.0985,0,2,2,2,1,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/blank.jpg,stimuli/blank.jpg,2,3,right,0.5322,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,703.598,3,right,1.5,705.9981,0,3,3,3,1,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/blank.jpg,2,3,right,0.8719,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,706.4987,4,right,1,708.1143,0,4,4,4,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,2,3,right,0.595,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,708.6155,5,right,0.5,709.8977,0,5,5,5,1,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,2,3,right,0.7504,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,710.3982,6,right,1,712.1477,0,6,6,6,1,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,2,3,right,0.7419,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,712.6481,7,right,0.5,713.7653,0,7,7,7,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,2,3,right,0.5996,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,714.2573,8,right,0.5,715.3667,0,8,8,8,1,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,0,1,left,0.5828,,0,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,715.9574,9,right,0.5,717.6677,0,9,9,9,1,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,0,1,left,1.1951,,0,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,718.1652,10,right,1,720.1816,0,10,10,10,1,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,0,1,left,0.9885,,0,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,720.6812,11,right,1,722.332,0,11,11,11,1,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,0,1,left,0.6438,,0,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,722.8311,12,right,0.5,723.8825,0,12,12,12,1,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,0,1,left,0.545,,0,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,724.3822,13,right,1,725.9983,0,13,13,13,1,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,0,1,left,0.5942,,0,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,726.5009,14,right,1.5,728.6157,0,14,14,14,1,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,0,1,left,0.5929,,0,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,1,,,,,,,,,,,,10,1condition/mainTrials6.xlsx,734.1233,0,left,1.5,736.3653,0,0,0,0,1,stimuli/bead_b.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,1,2,up,0.7165,,0,"[6,14,9,15,10,13,13,12,8]",,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,736.8655,1,left,1,738.4169,0,1,1,1,1,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,1,2,up,0.5326,,0,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,738.9159,2,right,1.5,742.0981,0,2,2,2,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/blank.jpg,stimuli/blank.jpg,1,2,up,1.6548,,0,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,742.5981,3,right,1.5,745.6843,0,3,3,3,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/blank.jpg,1,2,up,1.5785,,0,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,746.1814,4,right,0.5,747.2479,0,4,4,4,1,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,2,3,right,0.5588,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,747.7515,5,right,0.5,748.9813,0,5,5,5,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,2,3,right,0.7109,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,749.4812,6,right,1.5,751.8321,0,6,6,6,1,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,2,3,right,0.8427,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,752.3322,7,right,1,753.9488,0,7,7,7,1,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,2,3,right,0.5947,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,754.449,8,right,1,756.0319,0,8,8,8,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,2,3,right,0.5595,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,756.5328,9,right,1.5,758.5659,0,9,9,9,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,2,3,right,0.5004,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,759.068,10,right,1,760.7349,0,10,10,10,1,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,1,2,up,0.6587,,0,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,761.2352,11,left,1.5,763.9659,0,11,11,11,1,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,1,2,up,1.2026,,0,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,764.5157,12,left,0.5,765.899,0,12,12,12,1,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,1,2,up,0.8495,,0,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,766.3982,13,up,1,768.0154,0,13,13,13,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,1,2,up,0.6032,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,768.5145,14,up,1.5,770.7312,0,14,14,14,1,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,1,2,up,0.7084,,1,,,,,,,,,,,,,
,,,ember,A,2024-05-08_15h25.30.183,Fish Game,2023.1.3,MacIntel,60.24096386,,,,,,,,,,0,14,14,14,1,15,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,1,2,up,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6,14,9,15,10,13,13,12,8,8]",9,"[6,14,9,15,10,13,13,12,8,8]",0.09,2024-05-08_15h38.28.535,0,1,1,1,1,1,1condition/practiceTrials2.xlsx,14
